NAO OPEP;Africa;Sudao;103.613582;2016
NAO OPEP;Africa;Sudao do Sul;117.2666;2016
NAO OPEP;Africa;Tunisia;59.71691257;2016
NAO OPEP;Africa;Outros;257.9815581;2016
NAO OPEP;Asia-Pacifico;Australia;358.9620095;2016
NAO OPEP;Asia-Pacifico;Brunei;120.9089924;2016
NAO OPEP;Asia-Pacifico;China;3999.155874;2016
NAO OPEP;Asia-Pacifico;India;855.7650463;2016
NAO OPEP;Asia-Pacifico;Indonesia;881.9698246;2016
NAO OPEP;Asia-Pacifico;Malasia;704.2593166;2016
NAO OPEP;Asia-Pacifico;Tailandia;475.0814907;2016
NAO OPEP;Asia-Pacifico;Vietna;373.7530055;2016
NAO OPEP;Asia-Pacifico;Outros;280.0930019;2016
NAO OPEP;America do Norte;Canada;4830.628451;2017
NAO OPEP;America do Norte;Estados Unidos;13056.993;2017
NAO OPEP;America do Norte;Mexico;2224.15016;2017
NAO OPEP;Americas Central e do Sul;Argentina;593.39447;2017
NAO OPEP;Americas Central e do Sul;Brasil;2733.987098;2017
NAO OPEP;Americas Central e do Sul;Colombia;851.4506968;2017
OPEP;Americas Central e do Sul;Equador;531.3125729;2017
NAO OPEP;Americas Central e do Sul;Peru;127.2453457;2017
NAO OPEP;Americas Central e do Sul;Trinidad e Tobago;98.69022021;2017
OPEP;Americas Central e do Sul;Venezuela;2110.20493;2017
NAO OPEP;Americas Central e do Sul;Outros;135.4290244;2017
NAO OPEP;Europa e Eurasia;Azerbaijao;794.5299315;2017
NAO OPEP;Europa e Eurasia;Cazaquistao;1834.514507;2017
NAO OPEP;Europa e Eurasia;Dinamarca;138.2462543;2017
NAO OPEP;Europa e Eurasia;Italia;86.04249246;2017
NAO OPEP;Europa e Eurasia;Noruega;1968.871007;2017
NAO OPEP;Europa e Eurasia;Reino Unido;999.1327056;2017
NAO OPEP;Europa e Eurasia;Romenia;75.54726027;2017
NAO OPEP;Europa e Eurasia;Russia;11257.26338;2017
NAO OPEP;Europa e Eurasia;Turcomenistao;257.7001754;2017
NAO OPEP;Europa e Eurasia;Uzbequistao;54.2334606;2017
NAO OPEP;Europa e Eurasia;Outros;340.8903738;2017
OPEP;Oriente Medio;Arabia Saudita;11950.84257;2017
OPEP;Oriente Medio;Catar;1915.827509;2017
OPEP;Oriente Medio;Coveite;3025.439312;2017
OPEP;Oriente Medio;Emirados arabes Unidos;3935.267654;2017
NAO OPEP;Oriente Medio;Iemen;52.479;2017
OPEP;Oriente Medio;Ira;4981.678749;2017
OPEP;Oriente Medio;Iraque;4519.964612;2017
NAO OPEP;Oriente Medio;Oma;970.569589;2017
NAO OPEP;Oriente Medio;Siria;24.59863014;2017
NAO OPEP;Oriente Medio;Outros;220.3352764;2017
OPEP;Africa;Argelia;1540.270986;2017
OPEP;Africa;Angola;1674.393689;2017
NAO OPEP;Africa;Chade;103.4674395;2017
NAO OPEP;Africa;Congo (Brazzaville);290.5169587;2017
NAO OPEP;Africa;Egito;660.2015068;2017
OPEP;Africa;Gabao;199.6765772;2017
OPEP;Africa;Guine-Equatorial;198.5201523;2017
OPEP;Africa;Libia;864.5616438;2017
OPEP;Africa;Nigeria;1987.753579;2017
NAO OPEP;Africa;Sudao;86.04126412;2017
NAO OPEP;Africa;Sudao do Sul;108.5555;2017
NAO OPEP;Africa;Tunisia;52.67879573;2017
NAO OPEP;Africa;Outros;305.5427837;2017
NAO OPEP;Asia-Pacifico;Australia;346.0048553;2017
NAO OPEP;Asia-Pacifico;Brunei;113.171604;2017
NAO OPEP;Asia-Pacifico;China;3845.940548;2017
NAO OPEP;Asia-Pacifico;India;864.9405523;2017
NAO OPEP;Asia-Pacifico;Indonesia;948.8925621;2017
NAO OPEP;Asia-Pacifico;Malasia;697.4739371;2017
NAO OPEP;Asia-Pacifico;Tailandia;464.9437567;2017
NAO OPEP;Asia-Pacifico;Vietna;335.0430259;2017
NAO OPEP;Asia-Pacifico;Outros;262.5782161;2017
